08:29:14.221 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/cluster.htm] onto handler '/cluster.htm'
08:29:14.221 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/cluster/members.ajax] onto handler '/cluster/members.ajax'
08:29:14.221 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/cluster/traffic.ajax] onto handler '/cluster/traffic.ajax'
08:29:14.221 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/cluster/requests.ajax] onto handler '/cluster/requests.ajax'
08:29:14.224 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/appattributes.htm] onto handler '/appattributes.htm'
08:29:14.226 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/app/rmappattr.htm] onto handler '/app/rmappattr.htm'
08:29:14.228 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/appinitparams.htm] onto handler '/appinitparams.htm'
08:29:14.229 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/servlets.htm] onto handler '/servlets.htm'
08:29:14.231 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/servlets.ajax] onto handler '/servlets.ajax'
08:29:14.233 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/servletmaps.htm] onto handler '/servletmaps.htm'
08:29:14.235 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/appfilters.htm] onto handler '/appfilters.htm'
08:29:14.238 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/appfiltermaps.htm] onto handler '/appfiltermaps.htm'
08:29:14.240 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/memory.ajax] onto handler '/memory.ajax'
08:29:14.241 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/memory.htm] onto handler '/memory.htm'
08:29:14.243 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/wrapper.htm] onto handler '/wrapper.htm'
08:29:14.250 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/chart.png] onto handler '/chart.png'
08:29:14.252 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/adm/restartvm.ajax] onto handler '/adm/restartvm.ajax'
08:29:14.254 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/adm/stopvm.ajax] onto handler '/adm/stopvm.ajax'
08:29:14.256 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/adm/threaddump.ajax] onto handler '/adm/threaddump.ajax'
08:29:14.259 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/app/threadstack.ajax] onto handler '/app/threadstack.ajax'
08:29:14.261 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/whois.ajax] onto handler '/whois.ajax'
08:29:14.263 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/403.htm] onto handler '/403.htm'
08:29:14.264 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/404.htm] onto handler '/404.htm'
08:29:14.266 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/*.oxml.htm] onto handler '/*.oxml.htm'
08:29:14.266 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/help/applications.ajax] onto handler '/help/applications.ajax'
08:29:14.266 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/help/datasources.ajax] onto handler '/help/datasources.ajax'
08:29:14.266 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/help/datasourcetest.ajax] onto handler '/help/datasourcetest.ajax'
08:29:14.266 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/help/sessionsearch.ajax] onto handler '/help/sessionsearch.ajax'
08:29:14.267 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/help/threads.ajax] onto handler '/help/threads.ajax'
08:29:14.267 INFO  {localhost-startStop-1} [o.s.w.s.h.BeanNameUrlHandlerMapping] Mapped URL path [/help/threads2.ajax] onto handler '/help/threads2.ajax'
08:29:14.269 INFO  {localhost-startStop-1} [o.s.b.f.config.PropertiesFactoryBean] Loading properties file from ServletContext resource [/WEB-INF/version.properties]
08:29:14.286 INFO  {localhost-startStop-1} [p.b.s.l.MemoryPoolMailingListener] Mailer SMTP host is not set.  Disabling listener.
08:29:14.351 INFO  {localhost-startStop-1} [org.quartz.impl.StdSchedulerFactory] Using default implementation for ThreadExecutor
08:29:14.380 INFO  {localhost-startStop-1} [org.quartz.core.SchedulerSignalerImpl] Initialized Scheduler Signaller of type: class org.quartz.core.SchedulerSignalerImpl
08:29:14.380 INFO  {localhost-startStop-1} [org.quartz.core.QuartzScheduler] Quartz Scheduler v.2.2.3 created.
08:29:14.381 INFO  {localhost-startStop-1} [org.quartz.simpl.RAMJobStore] RAMJobStore initialized.
08:29:14.381 INFO  {localhost-startStop-1} [org.quartz.core.QuartzScheduler] Scheduler meta-data: Quartz Scheduler (v2.2.3) 'scheduler' with instanceId 'NON_CLUSTERED'
  Scheduler class: 'org.quartz.core.QuartzScheduler' - running locally.
  NOT STARTED.
  Currently in standby mode.
  Number of jobs executed: 0
  Using thread pool 'org.quartz.simpl.SimpleThreadPool' - with 10 threads.
  Using job-store 'org.quartz.simpl.RAMJobStore' - which does not support persistence. and is not clustered.

08:29:14.381 INFO  {localhost-startStop-1} [org.quartz.impl.StdSchedulerFactory] Quartz scheduler 'scheduler' initialized from an externally provided properties instance.
